setting,key,desc,image_rel,image_path,tid,intent_qtype,intent_mode,used_intent,pred_intent,gold_intent,intent_correct,answer,reference_labels,label,BLEU4,TokenF1
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_1346_rgb.jpg,data/ssvtp\images_rgb/image_1346_rgb.jpg,1346,comparison,gold,gold,,,0,"The surface feels flat, hard. It resembles fabric, smooth, indicating a consistent and stable texture.",,"hard, flat, splotchy, grainy",0.052559234208168874,0.2105263157894737
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_1346_rgb.jpg,data/ssvtp\images_rgb/image_1346_rgb.jpg,1346,judgement,gold,gold,,,0,"The sample feels hard, splotchy, glossy. These cues may indicate a metal-like material.",,"hard, flat, splotchy, grainy",0.0567967744513558,0.22222222222222224
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_1697_rgb.jpg,data/ssvtp\images_rgb/image_1697_rgb.jpg,1697,property,gold,gold,,,0,"The surface feels soft, lined, fabric, providing a consistent and stable tactile experience.",,"fabric, coarse, sewn",0.05195151087116781,0.125
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_1697_rgb.jpg,data/ssvtp\images_rgb/image_1697_rgb.jpg,1697,comparison,gold,gold,,,0,"The surface feels lined, fabric, soft. It closely matches with the reference tactile labels.",,"fabric, coarse, sewn",0.04776020403411885,0.125
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_1697_rgb.jpg,data/ssvtp\images_rgb/image_1697_rgb.jpg,1697,judgement,gold,gold,,,0,"The sample feels lined, fabric. These cues may indicate a fabric-like material.",,"fabric, coarse, sewn",0.05195151087116781,0.13333333333333333
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_2447_rgb.jpg,data/ssvtp\images_rgb/image_2447_rgb.jpg,2447,property,gold,gold,,,0,"The surface feels soft, lined, fabric, providing a consistent and stable tactile experience.",,"fabric, uneven, coarse",0.05195151087116781,0.125
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_2447_rgb.jpg,data/ssvtp\images_rgb/image_2447_rgb.jpg,2447,comparison,gold,gold,,,0,"The surface is lined, fabric. It resembles fabric, lined, soft, indicating a consistent and stable tactile experience.",,"fabric, uneven, coarse",0.038461875130248735,0.1111111111111111
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_2447_rgb.jpg,data/ssvtp\images_rgb/image_2447_rgb.jpg,2447,judgement,gold,gold,,,0,"The sample feels lined, fabric. These cues may indicate a fabric-like material.",,"fabric, uneven, coarse",0.05195151087116781,0.13333333333333333
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_3940_rgb.jpg,data/ssvtp\images_rgb/image_3940_rgb.jpg,3940,property,gold,gold,,,0,"The surface feels soft, lined, fabric, providing a consistent and stable tactile experience.",,"woven, thick, deformable",0.04368583925857939,0.0
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_3940_rgb.jpg,data/ssvtp\images_rgb/image_3940_rgb.jpg,3940,comparison,gold,gold,,,0,"The surface feels shiny, woven. It resembles fabric, woven, shiny, round, indicating a consistent and stable texture.",,"woven, thick, deformable",0.038461875130248735,0.1111111111111111
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_3940_rgb.jpg,data/ssvtp\images_rgb/image_3940_rgb.jpg,3940,judgement,gold,gold,,,0,"The sample feels fabric, smooth. These cues may indicate a fabric-like material.",,"woven, thick, deformable",0.04368583925857939,0.0
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_3773_rgb.jpg,data/ssvtp\images_rgb/image_3773_rgb.jpg,3773,property,gold,gold,,,0,"The surface feels soft, lined, fabric, indicating these properties.",,"fabric, lined, elastic",0.09535414040914189,0.3333333333333333
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_3773_rgb.jpg,data/ssvtp\images_rgb/image_3773_rgb.jpg,3773,comparison,gold,gold,,,0,"The surface feels soft, lined, fabric, patterned. It best matches with the reference tactile labels fabric, lined, sewn, indicating a tactile similarity.",,"fabric, lined, elastic",0.041080536624612696,0.1904761904761905
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_3773_rgb.jpg,data/ssvtp\images_rgb/image_3773_rgb.jpg,3773,judgement,gold,gold,,,0,"The sample feels soft, lined, fabric. These cues may indicate a fabric-like material.",,"fabric, lined, elastic",0.0567967744513558,0.25
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_2669_rgb.jpg,data/ssvtp\images_rgb/image_2669_rgb.jpg,2669,property,gold,gold,,,0,"The surface feels hard, splotchy, glossy, providing a consistent and stable tactile experience.",,"coarse, mesh, deformable",0.04368583925857939,0.0
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_2669_rgb.jpg,data/ssvtp\images_rgb/image_2669_rgb.jpg,2669,comparison,gold,gold,,,0,"The surface feels shiny, woven. It closely matches the reference tactile cues of smooth, fabric, indicating a consistent tactile experience.",,"coarse, mesh, deformable",0.027076576267554473,0.0
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_2669_rgb.jpg,data/ssvtp\images_rgb/image_2669_rgb.jpg,2669,judgement,gold,gold,,,0,"The sample feels soft, fabric. These cues may indicate a fabric-like material.",,"coarse, mesh, deformable",0.04368583925857939,0.0
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_1419_rgb.jpg,data/ssvtp\images_rgb/image_1419_rgb.jpg,1419,property,gold,gold,,,0,"The surface feels hard, smooth, splotchy, providing a consistent and stable tactile experience.",,"hard, flat, splotchy, smooth",0.06837203339116285,0.3529411764705882
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_1419_rgb.jpg,data/ssvtp\images_rgb/image_1419_rgb.jpg,1419,comparison,gold,gold,,,0,"The surface feels hard, smooth. It closely matches with the reference tactile labels glossy, plastic, indicating a similar tactile experience.",,"hard, flat, splotchy, smooth",0.038292061380205016,0.1818181818181818
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_1419_rgb.jpg,data/ssvtp\images_rgb/image_1419_rgb.jpg,1419,judgement,gold,gold,,,0,"The sample feels hard, smooth, plastic. These cues may indicate a plastic-like material.",,"hard, flat, splotchy, smooth",0.0567967744513558,0.23529411764705882
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_2399_rgb.jpg,data/ssvtp\images_rgb/image_2399_rgb.jpg,2399,property,gold,gold,,,0,"The surface feels soft, lined, fabric, providing a consistent and stable tactile experience.",,"lined, coarse, uneven, fabric",0.06178110636313397,0.23529411764705882
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_2399_rgb.jpg,data/ssvtp\images_rgb/image_2399_rgb.jpg,2399,comparison,gold,gold,,,0,"The surface feels soft, lined, fabric. It best matches with the reference tactile labels fabric, smooth, indicating a similar tactile experience.",,"lined, coarse, uneven, fabric",0.036321698830878636,0.1818181818181818
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_2399_rgb.jpg,data/ssvtp\images_rgb/image_2399_rgb.jpg,2399,judgement,gold,gold,,,0,"The material feels soft, fabric. These cues may indicate a fabric-like material.",,"lined, coarse, uneven, fabric",0.05195151087116781,0.13333333333333333
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_4174_rgb.jpg,data/ssvtp\images_rgb/image_4174_rgb.jpg,4174,property,gold,gold,,,0,"The surface feels woven, shiny, providing a consistent and stable tactile experience.",,"woven, deformable, thick",0.05695389012765513,0.13333333333333333
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_4174_rgb.jpg,data/ssvtp\images_rgb/image_4174_rgb.jpg,4174,comparison,gold,gold,,,0,"The surface feels soft, lined, fabric. It best matches the fabric, fluffy, soft reference tactile labels.",,"woven, deformable, thick",0.034585921141027376,0.0
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_4174_rgb.jpg,data/ssvtp\images_rgb/image_4174_rgb.jpg,4174,judgement,gold,gold,,,0,"The sample feels smooth, fabric. These cues may indicate a fabric-like material.",,"woven, deformable, thick",0.04368583925857939,0.0
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_2007_rgb.jpg,data/ssvtp\images_rgb/image_2007_rgb.jpg,2007,property,gold,gold,,,0,"The surface feels grainy, fabric, providing a consistent and stable tactile experience.",,"soft, fabric, deformable",0.05695389012765513,0.13333333333333333
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_2007_rgb.jpg,data/ssvtp\images_rgb/image_2007_rgb.jpg,2007,comparison,gold,gold,,,0,"The surface is lined, fabric. It resembles the tactile qualities of fabric, soft, indicating a consistent tactile experience.",,"soft, fabric, deformable",0.0429538241783181,0.2222222222222222
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_2007_rgb.jpg,data/ssvtp\images_rgb/image_2007_rgb.jpg,2007,judgement,gold,gold,,,0,"The sample feels fabric, lined. These cues may indicate a fabric-like material.",,"soft, fabric, deformable",0.05195151087116781,0.13333333333333333
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_4023_rgb.jpg,data/ssvtp\images_rgb/image_4023_rgb.jpg,4023,property,gold,gold,,,0,"The surface feels soft, grainy, fabric, providing a consistent and stable tactile experience.",,"grainy, fabric, coarse",0.0734705312597788,0.25
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_4023_rgb.jpg,data/ssvtp\images_rgb/image_4023_rgb.jpg,4023,comparison,gold,gold,,,0,"The surface feels fabric, grainy. It closely matches with the reference tactile labels.",,"grainy, fabric, coarse",0.06178110636313397,0.26666666666666666
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_4023_rgb.jpg,data/ssvtp\images_rgb/image_4023_rgb.jpg,4023,judgement,gold,gold,,,0,"The sample feels soft, lined, fabric. These cues may indicate a fabric-like material.",,"grainy, fabric, coarse",0.04776020403411885,0.125
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_1575_rgb.jpg,data/ssvtp\images_rgb/image_1575_rgb.jpg,1575,property,gold,gold,,,0,"The surface feels flat, hard, splotchy, smooth, providing a consistent and stable tactile experience.",,"glossy, splotchy, hard, flat",0.06285596338261261,0.3333333333333333
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_1575_rgb.jpg,data/ssvtp\images_rgb/image_1575_rgb.jpg,1575,comparison,gold,gold,,,0,"The surface feels hard, splotchy, glossy. It closely matches the lined, fabric, soft reference.",,"glossy, splotchy, hard, flat",0.06285596338261261,0.3529411764705882
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_1575_rgb.jpg,data/ssvtp\images_rgb/image_1575_rgb.jpg,1575,judgement,gold,gold,,,0,"The sample feels hard, splotchy, glossy. These cues may indicate a metal-like material.",,"glossy, splotchy, hard, flat",0.06285596338261261,0.3333333333333333
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_3298_rgb.jpg,data/ssvtp\images_rgb/image_3298_rgb.jpg,3298,property,gold,gold,,,0,"The surface feels flat, lined, providing a consistent and stable tactile experience.",,"hard, flat, lined",0.08054496384843701,0.26666666666666666
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_3298_rgb.jpg,data/ssvtp\images_rgb/image_3298_rgb.jpg,3298,comparison,gold,gold,,,0,"The surface feels flat, hard. It closely matches the lined, flat, hard reference tactile cues.",,"hard, flat, lined",0.05816635421147516,0.4
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_3298_rgb.jpg,data/ssvtp\images_rgb/image_3298_rgb.jpg,3298,judgement,gold,gold,,,0,"The surface feels smooth, lined. These cues may indicate a fabric-like material.",,"hard, flat, lined",0.05195151087116781,0.125
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_3669_rgb.jpg,data/ssvtp\images_rgb/image_3669_rgb.jpg,3669,property,gold,gold,,,0,"The surface feels soft, lined, fabric, providing a consistent and stable tactile experience.",,"fabric, coarse, deformable",0.05195151087116781,0.125
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_3669_rgb.jpg,data/ssvtp\images_rgb/image_3669_rgb.jpg,3669,comparison,gold,gold,,,0,"The surface feels grainy, fabric. It closely matches with the reference tactile labels.",,"fabric, coarse, deformable",0.05195151087116781,0.13333333333333333
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_3669_rgb.jpg,data/ssvtp\images_rgb/image_3669_rgb.jpg,3669,judgement,gold,gold,,,0,"The sample feels soft, fabric. These cues may indicate a fabric-like material.",,"fabric, coarse, deformable",0.05195151087116781,0.13333333333333333
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_3991_rgb.jpg,data/ssvtp\images_rgb/image_3991_rgb.jpg,3991,property,gold,gold,,,0,"The surface feels grainy, fabric, providing a consistent and stable tactile experience.",,"patterned, grainy, sewn, fabric",0.06772997136689071,0.25
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_3991_rgb.jpg,data/ssvtp\images_rgb/image_3991_rgb.jpg,3991,comparison,gold,gold,,,0,"The surface feels soft, lined, fabric. It closely matches the reference tactile labels fabric, granular, indicating a similar feel.",,"patterned, grainy, sewn, fabric",0.03404699216018259,0.09523809523809523
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_3991_rgb.jpg,data/ssvtp\images_rgb/image_3991_rgb.jpg,3991,judgement,gold,gold,,,0,"The sample feels fabric, lined. These cues may indicate a fabric-like material.",,"patterned, grainy, sewn, fabric",0.05195151087116781,0.125
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_1431_rgb.jpg,data/ssvtp\images_rgb/image_1431_rgb.jpg,1431,property,gold,gold,,,0,"The surface feels flat, hard, patterned, providing a consistent and stable tactile experience.",,"hard, uneven, plastic",0.05195151087116781,0.125
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_1431_rgb.jpg,data/ssvtp\images_rgb/image_1431_rgb.jpg,1431,comparison,gold,gold,,,0,"The surface feels shiny, smooth, hard. It best matches the reference tactile cues of metal, glossy, hard, uneven, providing a consistent tactile experience.",,"hard, uneven, plastic",0.03916449665002249,0.1739130434782609
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_1431_rgb.jpg,data/ssvtp\images_rgb/image_1431_rgb.jpg,1431,judgement,gold,gold,,,0,"The sample feels hard, smooth. These cues may indicate a plastic-like material.",,"hard, uneven, plastic",0.06178110636313397,0.25
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_3875_rgb.jpg,data/ssvtp\images_rgb/image_3875_rgb.jpg,3875,property,gold,gold,,,0,"The surface feels fabric, granular, providing a consistent and stable tactile experience.",,"smooth, lined, flat, hard",0.04789232204309912,0.0
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_3875_rgb.jpg,data/ssvtp\images_rgb/image_3875_rgb.jpg,3875,comparison,gold,gold,,,0,"The surface feels soft, fabric, lined. It closely matches the fabric, lined reference.",,"smooth, lined, flat, hard",0.05195151087116781,0.14285714285714288
A1__t2rgbP__rgb0__tpl1__imode_gold,A1,projector,images_rgb/image_3875_rgb.jpg,data/ssvtp\images_rgb/image_3875_rgb.jpg,3875,judgement,gold,gold,,,0,"The sample feels soft, fabric, lined. These cues may indicate a fabric-like material.",,"smooth, lined, flat, hard",0.04776020403411885,0.11764705882352941
