setting,key,desc,image_rel,image_path,tid,intent_qtype,intent_mode,used_intent,pred_intent,gold_intent,intent_correct,answer,reference_labels,label,BLEU4,TokenF1
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_700_rgb.jpg,data/ssvtp\images_rgb/image_700_rgb.jpg,700,comparison,gold,gold,,,0,"The surface feels hard, smooth, flat. It closely matches the glossy, smooth, hard, plastic reference tactile cues.",,"flat, hard, uneven",0.04573913556123801,0.23529411764705882
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_700_rgb.jpg,data/ssvtp\images_rgb/image_700_rgb.jpg,700,judgement,gold,gold,,,0,"The sample feels flat, plastic. These cues may indicate a plastic-like material.",,"flat, hard, uneven",0.05195151087116781,0.13333333333333333
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_1346_rgb.jpg,data/ssvtp\images_rgb/image_1346_rgb.jpg,1346,property,gold,gold,,,0,"The surface feels hard, splotchy, glossy, providing a consistent and stable tactile experience.",,"hard, flat, splotchy, grainy",0.06178110636313397,0.23529411764705882
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_1346_rgb.jpg,data/ssvtp\images_rgb/image_1346_rgb.jpg,1346,comparison,gold,gold,,,0,"The surface feels hard, splotchy, glossy. It closely matches with the reference tactile labels.",,"hard, flat, splotchy, grainy",0.0567967744513558,0.23529411764705882
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_1346_rgb.jpg,data/ssvtp\images_rgb/image_1346_rgb.jpg,1346,judgement,gold,gold,,,0,"The sample feels flat, hard, patterned. These cues may indicate a stone-like material.",,"hard, flat, splotchy, grainy",0.0567967744513558,0.22222222222222224
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_1697_rgb.jpg,data/ssvtp\images_rgb/image_1697_rgb.jpg,1697,property,gold,gold,,,0,"The surface feels soft, lined, fabric, providing a consistent and stable tactile experience.",,"fabric, coarse, sewn",0.05195151087116781,0.125
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_1697_rgb.jpg,data/ssvtp\images_rgb/image_1697_rgb.jpg,1697,comparison,gold,gold,,,0,"The surface feels lined, fabric, soft. It best matches with the reference tactile labels fabric, soft, indicating a tactile similarity.",,"fabric, coarse, sewn",0.03219965714728962,0.10526315789473684
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_1697_rgb.jpg,data/ssvtp\images_rgb/image_1697_rgb.jpg,1697,judgement,gold,gold,,,0,"The sample feels soft, lined, fabric. These cues may indicate a fabric-like material.",,"fabric, coarse, sewn",0.04776020403411885,0.125
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2447_rgb.jpg,data/ssvtp\images_rgb/image_2447_rgb.jpg,2447,property,gold,gold,,,0,"The surface feels soft, lined, fabric, providing a consistent and stable tactile experience.",,"fabric, uneven, coarse",0.05195151087116781,0.125
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2447_rgb.jpg,data/ssvtp\images_rgb/image_2447_rgb.jpg,2447,comparison,gold,gold,,,0,"The surface feels soft, lined, fabric. It resembles fabric, lined, indicating a consistent and stable tactile pattern.",,"fabric, uneven, coarse",0.038461875130248735,0.1111111111111111
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2447_rgb.jpg,data/ssvtp\images_rgb/image_2447_rgb.jpg,2447,judgement,gold,gold,,,0,"The sample feels soft, lined, fabric. These cues may indicate a fabric-like material.",,"fabric, uneven, coarse",0.04776020403411885,0.125
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_3940_rgb.jpg,data/ssvtp\images_rgb/image_3940_rgb.jpg,3940,property,gold,gold,,,0,"The surface feels woven, shiny, providing a consistent and stable tactile experience.",,"woven, thick, deformable",0.05695389012765513,0.13333333333333333
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_3940_rgb.jpg,data/ssvtp\images_rgb/image_3940_rgb.jpg,3940,comparison,gold,gold,,,0,"The surface feels soft, fabric. It closely matches with the reference tactile cues: fabric, woven, indicating a consistent tactile experience.",,"woven, thick, deformable",0.03219965714728962,0.1
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_3940_rgb.jpg,data/ssvtp\images_rgb/image_3940_rgb.jpg,3940,judgement,gold,gold,,,0,"The surface feels woven, round, flexible. These cues may indicate a rubber-like material.",,"woven, thick, deformable",0.04776020403411885,0.11764705882352941
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_3773_rgb.jpg,data/ssvtp\images_rgb/image_3773_rgb.jpg,3773,property,gold,gold,,,0,"The surface feels soft, lined, fabric, providing a consistent and stable tactile experience.",,"fabric, lined, elastic",0.06178110636313397,0.25
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_3773_rgb.jpg,data/ssvtp\images_rgb/image_3773_rgb.jpg,3773,comparison,gold,gold,,,0,"The surface feels soft, lined, fabric. It closely matches with the reference tactile cues fabric, lined, indicating a consistent texture.",,"fabric, lined, elastic",0.04553719184146074,0.2
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_3773_rgb.jpg,data/ssvtp\images_rgb/image_3773_rgb.jpg,3773,judgement,gold,gold,,,0,"The material feels soft, lined, fabric. These cues may indicate a fabric-like material.",,"fabric, lined, elastic",0.0567967744513558,0.26666666666666666
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2669_rgb.jpg,data/ssvtp\images_rgb/image_2669_rgb.jpg,2669,property,gold,gold,,,0,"The surface feels soft, fabric, providing a consistent and stable tactile experience.",,"coarse, mesh, deformable",0.04789232204309912,0.0
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2669_rgb.jpg,data/ssvtp\images_rgb/image_2669_rgb.jpg,2669,comparison,gold,gold,,,0,"The surface feels soft, fabric. It resembles lined, fabric, indicating a close match.",,"coarse, mesh, deformable",0.04368583925857939,0.0
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2669_rgb.jpg,data/ssvtp\images_rgb/image_2669_rgb.jpg,2669,judgement,gold,gold,,,0,"The sample feels soft, fabric. These cues may indicate a fabric-like material.",,"coarse, mesh, deformable",0.04368583925857939,0.0
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_1419_rgb.jpg,data/ssvtp\images_rgb/image_1419_rgb.jpg,1419,property,gold,gold,,,0,"The surface feels hard, splotchy, glossy, providing a consistent and stable tactile experience.",,"hard, flat, splotchy, smooth",0.06178110636313397,0.23529411764705882
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_1419_rgb.jpg,data/ssvtp\images_rgb/image_1419_rgb.jpg,1419,comparison,gold,gold,,,0,"The surface is hard, smooth, plastic. It resembles the reference tactile cues: glossy, plastic, indicating a similar feel.",,"hard, flat, splotchy, smooth",0.0429538241783181,0.2
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_1419_rgb.jpg,data/ssvtp\images_rgb/image_1419_rgb.jpg,1419,judgement,gold,gold,,,0,"The sample feels smooth, glossy. These cues may indicate a plastic-like material.",,"hard, flat, splotchy, smooth",0.05195151087116781,0.11764705882352941
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2399_rgb.jpg,data/ssvtp\images_rgb/image_2399_rgb.jpg,2399,property,gold,gold,,,0,"The surface feels soft, lined, fabric, providing a consistent and stable tactile experience.",,"lined, coarse, uneven, fabric",0.06178110636313397,0.23529411764705882
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2399_rgb.jpg,data/ssvtp\images_rgb/image_2399_rgb.jpg,2399,comparison,gold,gold,,,0,"The surface feels fabric, lined. It closely matches with the reference tactile labels such as soft, fabric, lined.",,"lined, coarse, uneven, fabric",0.0429538241783181,0.2105263157894737
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2399_rgb.jpg,data/ssvtp\images_rgb/image_2399_rgb.jpg,2399,judgement,gold,gold,,,0,"The material feels soft, lined, fabric. These cues may indicate a fabric-like material.",,"lined, coarse, uneven, fabric",0.0567967744513558,0.25
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_4174_rgb.jpg,data/ssvtp\images_rgb/image_4174_rgb.jpg,4174,property,gold,gold,,,0,"The surface feels woven, lined, providing a consistent and stable tactile experience.",,"woven, deformable, thick",0.05695389012765513,0.13333333333333333
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_4174_rgb.jpg,data/ssvtp\images_rgb/image_4174_rgb.jpg,4174,comparison,gold,gold,,,0,"The surface feels grainy, fabric. It resembles fabric, granular, soft, indicating a consistent and stable tactile experience.",,"woven, deformable, thick",0.032342452920962154,0.0
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_4174_rgb.jpg,data/ssvtp\images_rgb/image_4174_rgb.jpg,4174,judgement,gold,gold,,,0,"The sample feels soft, lined, fabric. These cues may indicate a fabric-like material.",,"woven, deformable, thick",0.040161384364076534,0.0
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2007_rgb.jpg,data/ssvtp\images_rgb/image_2007_rgb.jpg,2007,property,gold,gold,,,0,"The surface feels lined, flat, providing a consistent and stable tactile experience.",,"soft, fabric, deformable",0.04789232204309912,0.0
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2007_rgb.jpg,data/ssvtp\images_rgb/image_2007_rgb.jpg,2007,comparison,gold,gold,,,0,"The surface is soft, lined, fabric. It best matches the reference tactile labels fabric, lined, indicating a similar feel.",,"soft, fabric, deformable",0.04048892532133102,0.21052631578947367
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_2007_rgb.jpg,data/ssvtp\images_rgb/image_2007_rgb.jpg,2007,judgement,gold,gold,,,0,"The sample feels soft, lined, fabric. These cues may indicate a fabric-like material.",,"soft, fabric, deformable",0.0567967744513558,0.25
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_4023_rgb.jpg,data/ssvtp\images_rgb/image_4023_rgb.jpg,4023,property,gold,gold,,,0,"The surface feels soft, fabric, grainy, providing a consistent and stable tactile experience.",,"grainy, fabric, coarse",0.06178110636313397,0.25
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_4023_rgb.jpg,data/ssvtp\images_rgb/image_4023_rgb.jpg,4023,comparison,gold,gold,,,0,"The surface is grainy, fabric. It closely matches the reference tactile labels fabric, grainy, indicating a similar feel.",,"grainy, fabric, coarse",0.05108099332943179,0.2222222222222222
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_4023_rgb.jpg,data/ssvtp\images_rgb/image_4023_rgb.jpg,4023,judgement,gold,gold,,,0,"The material feels grainy, fabric. These cues may indicate a fabric-like material.",,"grainy, fabric, coarse",0.0734705312597788,0.28571428571428575
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_1575_rgb.jpg,data/ssvtp\images_rgb/image_1575_rgb.jpg,1575,property,gold,gold,,,0,"The surface feels hard, splotchy, glossy, providing a consistent and stable tactile experience.",,"glossy, splotchy, hard, flat",0.06837203339116285,0.3529411764705882
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_1575_rgb.jpg,data/ssvtp\images_rgb/image_1575_rgb.jpg,1575,comparison,gold,gold,,,0,"The surface feels hard, smooth, splotchy. It closely matches the smooth, splotchy, hard reference tactile cues.",,"glossy, splotchy, hard, flat",0.05816635421147516,0.25
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_1575_rgb.jpg,data/ssvtp\images_rgb/image_1575_rgb.jpg,1575,judgement,gold,gold,,,0,"The sample feels flat, hard. It is likely stone.",,"glossy, splotchy, hard, flat",0.09535414040914189,0.30769230769230765
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_3298_rgb.jpg,data/ssvtp\images_rgb/image_3298_rgb.jpg,3298,property,gold,gold,,,0,"The surface feels hard, smooth, lined, providing a consistent and stable tactile experience.",,"hard, flat, lined",0.06178110636313397,0.25
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_3298_rgb.jpg,data/ssvtp\images_rgb/image_3298_rgb.jpg,3298,comparison,gold,gold,,,0,"The surface feels flat, smooth, lined. It closely matches the reference tactile labels, fabric, smooth, indicating a consistent tactile feel.",,"hard, flat, lined",0.038292061380205016,0.2
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_3298_rgb.jpg,data/ssvtp\images_rgb/image_3298_rgb.jpg,3298,judgement,gold,gold,,,0,"The sample feels lined, flat. These cues may indicate a fabric-like material.",,"hard, flat, lined",0.06178110636313397,0.25
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_3669_rgb.jpg,data/ssvtp\images_rgb/image_3669_rgb.jpg,3669,property,gold,gold,,,0,"The surface feels grainy, fabric, providing a consistent and stable tactile experience.",,"fabric, coarse, deformable",0.05695389012765513,0.13333333333333333
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_3669_rgb.jpg,data/ssvtp\images_rgb/image_3669_rgb.jpg,3669,comparison,gold,gold,,,0,"The surface feels lined, grainy, fabric. It resembles fabric, grainy more than flat, smooth, indicating a closer match with fabric, grainy.",,"fabric, coarse, deformable",0.030542786342810865,0.1
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_3669_rgb.jpg,data/ssvtp\images_rgb/image_3669_rgb.jpg,3669,judgement,gold,gold,,,0,"The material feels grainy, fabric. It may be fabric, but this is a guess.",,"fabric, coarse, deformable",0.04776020403411885,0.125
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_3991_rgb.jpg,data/ssvtp\images_rgb/image_3991_rgb.jpg,3991,property,gold,gold,,,0,"The surface feels fabric, grainy, providing a consistent and stable tactile experience.",,"patterned, grainy, sewn, fabric",0.06772997136689071,0.25
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_3991_rgb.jpg,data/ssvtp\images_rgb/image_3991_rgb.jpg,3991,comparison,gold,gold,,,0,"The surface feels soft, grainy, fabric. It best matches with the reference tactile cues: fabric, grainy.",,"patterned, grainy, sewn, fabric",0.04891187874480726,0.23529411764705882
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_3991_rgb.jpg,data/ssvtp\images_rgb/image_3991_rgb.jpg,3991,judgement,gold,gold,,,0,"The sample feels soft, grainy, fabric. These cues may indicate a fabric-like material.",,"patterned, grainy, sewn, fabric",0.0567967744513558,0.23529411764705882
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_1431_rgb.jpg,data/ssvtp\images_rgb/image_1431_rgb.jpg,1431,property,gold,gold,,,0,"The surface feels hard, smooth, splotchy, providing a consistent and stable tactile experience.",,"hard, uneven, plastic",0.05195151087116781,0.125
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_1431_rgb.jpg,data/ssvtp\images_rgb/image_1431_rgb.jpg,1431,comparison,gold,gold,,,0,"The surface feels hard, smooth, splotchy, flat, providing a consistent and stable tactile experience. It closely matches the glossy, splotchy, hard reference tactile cues.",,"hard, uneven, plastic",0.026459536968224978,0.08695652173913045
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_1431_rgb.jpg,data/ssvtp\images_rgb/image_1431_rgb.jpg,1431,judgement,gold,gold,,,0,"The sample feels shiny, hard. These cues may indicate a metal-like material.",,"hard, uneven, plastic",0.05195151087116781,0.125
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_3875_rgb.jpg,data/ssvtp\images_rgb/image_3875_rgb.jpg,3875,property,gold,gold,,,0,"The surface feels soft, fabric, providing a consistent and stable tactile experience.",,"smooth, lined, flat, hard",0.04789232204309912,0.0
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_3875_rgb.jpg,data/ssvtp\images_rgb/image_3875_rgb.jpg,3875,comparison,gold,gold,,,0,"The surface feels fabric, smooth. It closely matches with the reference tactile labels.",,"smooth, lined, flat, hard",0.05195151087116781,0.125
E2__t2rgbP__rgb1__tpl1__imode_gold,E2,proj_x_rgb,images_rgb/image_3875_rgb.jpg,data/ssvtp\images_rgb/image_3875_rgb.jpg,3875,judgement,gold,gold,,,0,"The sample feels lined, grainy, fabric. These cues may indicate a fabric-like material.",,"smooth, lined, flat, hard",0.04776020403411885,0.11764705882352941
