setting,key,desc,image_rel,image_path,tid,intent_qtype,intent_mode,used_intent,pred_intent,gold_intent,intent_correct,answer,reference_labels,label,BLEU4,TokenF1
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_700_rgb.jpg,data/ssvtp\images_rgb/image_700_rgb.jpg,700,judgement,predicted,predicted,,,0,"The material feels hard, plastic, smooth. These cues may indicate a plastic-like material.",,"flat, hard, uneven",0.04776020403411885,0.13333333333333333
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_1346_rgb.jpg,data/ssvtp\images_rgb/image_1346_rgb.jpg,1346,property,predicted,predicted,,,0,"The surface feels hard, splotchy, glossy, providing a consistent and stable tactile experience.",,"hard, flat, splotchy, grainy",0.06178110636313397,0.23529411764705882
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_1346_rgb.jpg,data/ssvtp\images_rgb/image_1346_rgb.jpg,1346,comparison,predicted,predicted,,,0,"The surface feels hard, splotchy, glossy. It closely matches with the reference tactile cues.",,"hard, flat, splotchy, grainy",0.0567967744513558,0.23529411764705882
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_1346_rgb.jpg,data/ssvtp\images_rgb/image_1346_rgb.jpg,1346,judgement,predicted,predicted,,,0,"The sample feels hard, splotchy, glossy. These cues may indicate a metal-like material.",,"hard, flat, splotchy, grainy",0.0567967744513558,0.22222222222222224
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_1697_rgb.jpg,data/ssvtp\images_rgb/image_1697_rgb.jpg,1697,property,predicted,predicted,,,0,"The surface feels fabric, smooth, providing a consistent and stable tactile experience.",,"fabric, coarse, sewn",0.05695389012765513,0.13333333333333333
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_1697_rgb.jpg,data/ssvtp\images_rgb/image_1697_rgb.jpg,1697,comparison,predicted,predicted,,,0,"The surface feels soft, fabric. It best matches with the reference tactile cues: fabric, soft, lined.",,"fabric, coarse, sewn",0.04112982349983278,0.125
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_1697_rgb.jpg,data/ssvtp\images_rgb/image_1697_rgb.jpg,1697,judgement,predicted,predicted,,,0,"The sample feels soft, lined, fabric. These cues may indicate a fabric-like material.",,"fabric, coarse, sewn",0.04776020403411885,0.125
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_2447_rgb.jpg,data/ssvtp\images_rgb/image_2447_rgb.jpg,2447,property,predicted,predicted,,,0,"The surface feels lined, soft, fabric, providing a consistent and stable tactile experience.",,"fabric, uneven, coarse",0.05195151087116781,0.125
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_2447_rgb.jpg,data/ssvtp\images_rgb/image_2447_rgb.jpg,2447,comparison,predicted,predicted,,,0,"The surface feels lined, fabric, soft. It closely matches with fabric, smooth, indicating a consistent and stable tactile experience.",,"fabric, uneven, coarse",0.03404699216018259,0.09523809523809525
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_2447_rgb.jpg,data/ssvtp\images_rgb/image_2447_rgb.jpg,2447,judgement,predicted,predicted,,,0,"The sample feels soft, lined, fabric. These cues may indicate a fabric-like material.",,"fabric, uneven, coarse",0.04776020403411885,0.125
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_3940_rgb.jpg,data/ssvtp\images_rgb/image_3940_rgb.jpg,3940,property,predicted,predicted,,,0,"The surface feels shiny, woven, providing a consistent and stable tactile experience.",,"woven, thick, deformable",0.05695389012765513,0.13333333333333333
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_3940_rgb.jpg,data/ssvtp\images_rgb/image_3940_rgb.jpg,3940,comparison,predicted,predicted,,,0,"The surface feels soft, fabric. It closely matches with the reference tactile labels.",,"woven, thick, deformable",0.04368583925857939,0.0
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_3940_rgb.jpg,data/ssvtp\images_rgb/image_3940_rgb.jpg,3940,judgement,predicted,predicted,,,0,"The sample feels soft, fabric. These cues may indicate a fabric-like material.",,"woven, thick, deformable",0.04368583925857939,0.0
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_3773_rgb.jpg,data/ssvtp\images_rgb/image_3773_rgb.jpg,3773,property,predicted,predicted,,,0,"The surface feels soft, lined, fabric, providing a consistent and stable tactile experience.",,"fabric, lined, elastic",0.06178110636313397,0.25
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_3773_rgb.jpg,data/ssvtp\images_rgb/image_3773_rgb.jpg,3773,comparison,predicted,predicted,,,0,"The surface feels soft, lined, fabric. It resembles Fabric, Lined, indicating a consistent and stable tactile experience.",,"fabric, lined, elastic",0.05439330544349821,0.2222222222222222
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_3773_rgb.jpg,data/ssvtp\images_rgb/image_3773_rgb.jpg,3773,judgement,predicted,predicted,,,0,"The material feels soft, lined, fabric. These cues may indicate a fabric-like material.",,"fabric, lined, elastic",0.0567967744513558,0.26666666666666666
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_2669_rgb.jpg,data/ssvtp\images_rgb/image_2669_rgb.jpg,2669,property,predicted,predicted,,,0,"The surface feels shiny, woven, providing a consistent and stable tactile experience.",,"coarse, mesh, deformable",0.04789232204309912,0.0
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_2669_rgb.jpg,data/ssvtp\images_rgb/image_2669_rgb.jpg,2669,comparison,predicted,predicted,,,0,"The surface feels hard, splotchy, glossy, providing a consistent and stable tactile experience.",,"coarse, mesh, deformable",0.04368583925857939,0.0
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_2669_rgb.jpg,data/ssvtp\images_rgb/image_2669_rgb.jpg,2669,judgement,predicted,predicted,,,0,"The sample feels fabric, lacy. These cues may indicate a fabric-like material.",,"coarse, mesh, deformable",0.04368583925857939,0.0
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_1419_rgb.jpg,data/ssvtp\images_rgb/image_1419_rgb.jpg,1419,property,predicted,predicted,,,0,"The surface feels hard, smooth, providing a consistent and stable tactile experience.",,"hard, flat, splotchy, smooth",0.06772997136689071,0.25
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_1419_rgb.jpg,data/ssvtp\images_rgb/image_1419_rgb.jpg,1419,comparison,predicted,predicted,,,0,"The surface feels hard, smooth, splotchy. It closely matches with the reference tactile cues.",,"hard, flat, splotchy, smooth",0.06285596338261261,0.3529411764705882
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_1419_rgb.jpg,data/ssvtp\images_rgb/image_1419_rgb.jpg,1419,judgement,predicted,predicted,,,0,"The sample feels hard, glossy, smooth. These cues may indicate a plastic-like material.",,"hard, flat, splotchy, smooth",0.0567967744513558,0.22222222222222224
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_2399_rgb.jpg,data/ssvtp\images_rgb/image_2399_rgb.jpg,2399,property,predicted,predicted,,,0,"The surface feels soft, fabric, lined, providing a consistent and stable tactile experience.",,"lined, coarse, uneven, fabric",0.06178110636313397,0.23529411764705882
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_2399_rgb.jpg,data/ssvtp\images_rgb/image_2399_rgb.jpg,2399,comparison,predicted,predicted,,,0,"The surface is fabric, lined. It resembles soft, fabric more than other reference tactile labels.",,"lined, coarse, uneven, fabric",0.052559234208168874,0.22222222222222224
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_2399_rgb.jpg,data/ssvtp\images_rgb/image_2399_rgb.jpg,2399,judgement,predicted,predicted,,,0,"The material feels soft, fabric. These cues may indicate a fabric-like material.",,"lined, coarse, uneven, fabric",0.05195151087116781,0.13333333333333333
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_4174_rgb.jpg,data/ssvtp\images_rgb/image_4174_rgb.jpg,4174,property,predicted,predicted,,,0,"The surface feels woven, round, flexible, providing a consistent and stable tactile experience.",,"woven, deformable, thick",0.05195151087116781,0.125
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_4174_rgb.jpg,data/ssvtp\images_rgb/image_4174_rgb.jpg,4174,comparison,predicted,predicted,,,0,"The surface feels soft, lined, fabric. It best matches with the reference tactile cues: fabric, lined, indicating a fabric-like material.",,"woven, deformable, thick",0.025683319547529778,0.0
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_4174_rgb.jpg,data/ssvtp\images_rgb/image_4174_rgb.jpg,4174,judgement,predicted,predicted,,,0,"The sample feels soft, lined, fabric. These cues may indicate a fabric-like material.",,"woven, deformable, thick",0.040161384364076534,0.0
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_2007_rgb.jpg,data/ssvtp\images_rgb/image_2007_rgb.jpg,2007,property,predicted,predicted,,,0,"The surface feels lined, fabric, providing a consistent and stable tactile experience.",,"soft, fabric, deformable",0.05695389012765513,0.13333333333333333
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_2007_rgb.jpg,data/ssvtp\images_rgb/image_2007_rgb.jpg,2007,comparison,predicted,predicted,,,0,"The surface is soft, lined, fabric. It best matches the fabric, fuzzy reference.",,"soft, fabric, deformable",0.06178110636313397,0.28571428571428575
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_2007_rgb.jpg,data/ssvtp\images_rgb/image_2007_rgb.jpg,2007,judgement,predicted,predicted,,,0,"The sample feels lined, fabric. These cues may indicate a fabric-like material.",,"soft, fabric, deformable",0.05195151087116781,0.13333333333333333
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_4023_rgb.jpg,data/ssvtp\images_rgb/image_4023_rgb.jpg,4023,property,predicted,predicted,,,0,"The surface feels grainy, fabric, providing a consistent and stable tactile experience.",,"grainy, fabric, coarse",0.08054496384843701,0.26666666666666666
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_4023_rgb.jpg,data/ssvtp\images_rgb/image_4023_rgb.jpg,4023,comparison,predicted,predicted,,,0,"The surface feels fabric, granular. It closely matches with the reference tactile labels.",,"grainy, fabric, coarse",0.05195151087116781,0.13333333333333333
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_4023_rgb.jpg,data/ssvtp\images_rgb/image_4023_rgb.jpg,4023,judgement,predicted,predicted,,,0,"The sample feels fabric, grainy. These cues may indicate a fabric-like material.",,"grainy, fabric, coarse",0.06178110636313397,0.26666666666666666
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_1575_rgb.jpg,data/ssvtp\images_rgb/image_1575_rgb.jpg,1575,property,predicted,predicted,,,0,"The surface feels hard, splotchy, glossy, providing a consistent and stable tactile experience.",,"glossy, splotchy, hard, flat",0.06837203339116285,0.3529411764705882
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_1575_rgb.jpg,data/ssvtp\images_rgb/image_1575_rgb.jpg,1575,comparison,predicted,predicted,,,0,"The surface feels hard, splotchy, flat. It closely matches with the reference tactile labels smooth, splotchy, flat, hard.",,"glossy, splotchy, hard, flat",0.04753622060013115,0.3333333333333333
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_1575_rgb.jpg,data/ssvtp\images_rgb/image_1575_rgb.jpg,1575,judgement,predicted,predicted,,,0,"The sample feels hard, splotchy, glossy. These cues may indicate a metal-like material.",,"glossy, splotchy, hard, flat",0.06285596338261261,0.3333333333333333
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_3298_rgb.jpg,data/ssvtp\images_rgb/image_3298_rgb.jpg,3298,property,predicted,predicted,,,0,"The surface feels lined, flat, providing a consistent and stable tactile experience.",,"hard, flat, lined",0.06772997136689071,0.26666666666666666
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_3298_rgb.jpg,data/ssvtp\images_rgb/image_3298_rgb.jpg,3298,comparison,predicted,predicted,,,0,"The surface feels lined, flat. It resembles fabric, smooth, diverging from typical cardboard traits.",,"hard, flat, lined",0.0567967744513558,0.23529411764705882
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_3298_rgb.jpg,data/ssvtp\images_rgb/image_3298_rgb.jpg,3298,judgement,predicted,predicted,,,0,"The sample feels soft, lined, fabric. These cues may indicate a fabric-like material.",,"hard, flat, lined",0.04776020403411885,0.125
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_3669_rgb.jpg,data/ssvtp\images_rgb/image_3669_rgb.jpg,3669,property,predicted,predicted,,,0,"The surface feels soft, lined, fabric, providing a consistent and stable tactile experience.",,"fabric, coarse, deformable",0.05195151087116781,0.125
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_3669_rgb.jpg,data/ssvtp\images_rgb/image_3669_rgb.jpg,3669,comparison,predicted,predicted,,,0,"The surface feels grainy, fabric. It closely matches with fabric, granular, indicating a consistent tactile experience.",,"fabric, coarse, deformable",0.04112982349983278,0.1111111111111111
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_3669_rgb.jpg,data/ssvtp\images_rgb/image_3669_rgb.jpg,3669,judgement,predicted,predicted,,,0,"The sample feels fabric, lined. These cues may indicate a fabric-like material.",,"fabric, coarse, deformable",0.05195151087116781,0.13333333333333333
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_3991_rgb.jpg,data/ssvtp\images_rgb/image_3991_rgb.jpg,3991,property,predicted,predicted,,,0,"The surface feels soft, lined, fabric, providing a consistent and stable tactile experience.",,"patterned, grainy, sewn, fabric",0.05195151087116781,0.11764705882352941
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_3991_rgb.jpg,data/ssvtp\images_rgb/image_3991_rgb.jpg,3991,comparison,predicted,predicted,,,0,"The surface is lined, grainy, fabric. It resembles Fabric, Grainy, indicating a soft and patterned feel.",,"patterned, grainy, sewn, fabric",0.054129891865452646,0.3333333333333333
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_3991_rgb.jpg,data/ssvtp\images_rgb/image_3991_rgb.jpg,3991,judgement,predicted,predicted,,,0,"The sample feels fabric, grainy. These cues may indicate a fabric-like material.",,"patterned, grainy, sewn, fabric",0.06178110636313397,0.25
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_1431_rgb.jpg,data/ssvtp\images_rgb/image_1431_rgb.jpg,1431,property,predicted,predicted,,,0,"The surface feels hard, plastic, smooth, providing a consistent and stable tactile experience.",,"hard, uneven, plastic",0.06178110636313397,0.25
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_1431_rgb.jpg,data/ssvtp\images_rgb/image_1431_rgb.jpg,1431,comparison,predicted,predicted,,,0,"The surface feels shiny, plastic, uneven, rigid, providing a consistent tactile experience. It closely matches the reference tactile labels.",,"hard, uneven, plastic",0.04048892532133102,0.2
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_1431_rgb.jpg,data/ssvtp\images_rgb/image_1431_rgb.jpg,1431,judgement,predicted,predicted,,,0,"The sample feels metallic, hard, shiny. These cues may indicate a metal-like material.",,"hard, uneven, plastic",0.04776020403411885,0.11764705882352941
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_3875_rgb.jpg,data/ssvtp\images_rgb/image_3875_rgb.jpg,3875,property,predicted,predicted,,,0,"The surface feels shiny, hard, providing a consistent and stable tactile experience.",,"smooth, lined, flat, hard",0.05695389012765513,0.125
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_3875_rgb.jpg,data/ssvtp\images_rgb/image_3875_rgb.jpg,3875,comparison,predicted,predicted,,,0,"The surface feels woven, glossy, providing a consistent and stable tactile experience.",,"smooth, lined, flat, hard",0.04789232204309912,0.0
D1__t2t__rgb0__tpl1__imode_predicted,D1,intent_pred,images_rgb/image_3875_rgb.jpg,data/ssvtp\images_rgb/image_3875_rgb.jpg,3875,judgement,predicted,predicted,,,0,"The sample feels lined, fabric. These cues may indicate a fabric-like material.",,"smooth, lined, flat, hard",0.05195151087116781,0.125
