image_path,intent,question,reference_label,model_answer,rgb_refs_attached,used_intent_template,BLEU4,TokenF1
data/ssvtp\images_tac/image_3669_tac.jpg,comparison,"Compared with rock, how does the tactile sensation of this sample differ?","fabric, coarse, deformable","Compared with rock, it feels soft, fabric, diverging from typical rock traits.",0,False,0.05695389012765513,0.14285714285714288
data/ssvtp\images_tac/image_3669_tac.jpg,judgement,"Based on the tactile cues, what material do you think this sample is?","fabric, coarse, deformable","The sample feels soft, fabric. These cues may indicate a fabric-like material.",0,False,0.05195151087116781,0.13333333333333333
data/ssvtp\images_tac/image_3991_tac.jpg,property,Please describe the tactile properties of this sample.,"patterned, grainy, sewn, fabric","The surface feels soft, fabric, providing a consistent and stable tactile experience.",0,False,0.05695389012765513,0.125
data/ssvtp\images_tac/image_3991_tac.jpg,comparison,"Compared with rock, how does the tactile sensation of this sample differ?","patterned, grainy, sewn, fabric","Compared with rock, it feels soft, fabric, diverging from typical rock traits.",0,False,0.05695389012765513,0.13333333333333333
data/ssvtp\images_tac/image_3991_tac.jpg,judgement,"Based on the tactile cues, what material do you think this sample is?","patterned, grainy, sewn, fabric","The sample feels soft, fabric. The material could be fabric.",0,False,0.07056995965394887,0.16666666666666666
data/ssvtp\images_tac/image_1431_tac.jpg,property,Please describe the tactile properties of this sample.,"hard, uneven, plastic","The surface feels smooth, fabric, providing a consistent and stable tactile experience.",0,False,0.04789232204309912,0.0
data/ssvtp\images_tac/image_1431_tac.jpg,comparison,"Compared with rock, how does the tactile sensation of this sample differ?","hard, uneven, plastic","Compared with rock, it feels smooth, fabric, diverging from typical rock traits.",0,False,0.04789232204309912,0.0
data/ssvtp\images_tac/image_1431_tac.jpg,judgement,"Based on the tactile cues, what material do you think this sample is?","hard, uneven, plastic","The sample feels smooth, fabric. These cues may indicate a fabric-like material.",0,False,0.04368583925857939,0.0
data/ssvtp\images_tac/image_3875_tac.jpg,property,Please describe the tactile properties of this sample.,"smooth, lined, flat, hard","The surface feels flat, smooth, fabric, providing a consistent and stable tactile experience.",0,False,0.06178110636313397,0.23529411764705882
data/ssvtp\images_tac/image_3875_tac.jpg,comparison,"Compared with rock, how does the tactile sensation of this sample differ?","smooth, lined, flat, hard","Compared with rock, it feels smooth, fabric, diverging from typical rock traits.",0,False,0.05695389012765513,0.13333333333333333
data/ssvtp\images_tac/image_3875_tac.jpg,judgement,"Based on the tactile cues, what material do you think this sample is?","smooth, lined, flat, hard","The sample feels smooth, fabric. These cues may indicate a fabric-like material.",0,False,0.05195151087116781,0.125
