image_path,intent,question,reference_label,model_answer,rgb_refs_attached,used_intent_template,BLEU4,TokenF1
data/ssvtp\images_tac/image_3298_tac.jpg,judgement,"Based on the tactile cues, what material do you think this sample is?","hard, flat, lined","The surface feels lined, flat. It may be similar to fabric.",2,True,0.07495553473355841,0.28571428571428575
data/ssvtp\images_tac/image_3669_tac.jpg,property,Please describe the tactile properties of this sample.,"fabric, coarse, deformable","The surface feels soft, lined, fabric, providing a consistent and stable tactile experience.",1,True,0.05195151087116781,0.125
data/ssvtp\images_tac/image_3669_tac.jpg,comparison,"Compared with rock, how does the tactile sensation of this sample differ?","fabric, coarse, deformable","Compared with rock, it feels soft, lined, fabric, diverging from typical rock traits.",2,True,0.05195151087116781,0.13333333333333333
data/ssvtp\images_tac/image_3669_tac.jpg,judgement,"Based on the tactile cues, what material do you think this sample is?","fabric, coarse, deformable","The surface feels soft, lined, fabric. It may be fabric-like.",2,True,0.06302984046087456,0.15384615384615383
data/ssvtp\images_tac/image_3991_tac.jpg,property,Please describe the tactile properties of this sample.,"patterned, grainy, sewn, fabric","The surface feels soft, fabric, providing a consistent and stable tactile experience.",1,True,0.05695389012765513,0.125
data/ssvtp\images_tac/image_3991_tac.jpg,comparison,"Compared with rock, how does the tactile sensation of this sample differ?","patterned, grainy, sewn, fabric","Compared with rock, it feels soft, fabric, diverging from typical rock traits.",2,True,0.05695389012765513,0.13333333333333333
data/ssvtp\images_tac/image_3991_tac.jpg,judgement,"Based on the tactile cues, what material do you think this sample is?","patterned, grainy, sewn, fabric","The surface feels soft, fabric. It may be fabric, but I'm not sure.",2,True,0.04776020403411885,0.11764705882352941
data/ssvtp\images_tac/image_1431_tac.jpg,property,Please describe the tactile properties of this sample.,"hard, uneven, plastic","The surface feels hard, metallic, smooth, providing a consistent and stable tactile experience.",1,True,0.05195151087116781,0.125
data/ssvtp\images_tac/image_1431_tac.jpg,comparison,"Compared with rock, how does the tactile sensation of this sample differ?","hard, uneven, plastic","Compared with rock, it feels hard, splotchy, glossy, diverging from typical rock traits.",2,True,0.05195151087116781,0.13333333333333333
data/ssvtp\images_tac/image_1431_tac.jpg,judgement,"Based on the tactile cues, what material do you think this sample is?","hard, uneven, plastic","The sample looks hard, splotchy. It may be similar to stone, metal.",2,True,0.05695389012765513,0.13333333333333333
data/ssvtp\images_tac/image_3875_tac.jpg,property,Please describe the tactile properties of this sample.,"smooth, lined, flat, hard","The surface feels smooth, fabric, providing a consistent and stable tactile experience.",1,True,0.05695389012765513,0.125
data/ssvtp\images_tac/image_3875_tac.jpg,comparison,"Compared with rock, how does the tactile sensation of this sample differ?","smooth, lined, flat, hard","Compared with rock, it feels smooth, fabric, diverging from typical rock traits.",2,True,0.05695389012765513,0.13333333333333333
data/ssvtp\images_tac/image_3875_tac.jpg,judgement,"Based on the tactile cues, what material do you think this sample is?","smooth, lined, flat, hard","The surface appears smooth, fabric. It may be fabric-like.",2,True,0.07056995965394887,0.15384615384615383
